segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
277964931808,42,67,28,,,,,12,34,52,38,73,46,48,34,44,34,43,44,49,46,37,36,39,59
122473946889,46,,,,,,,,,,,77,52,34,35,,,,,,,,35,,
327759708896,145,,,,,,,,,,,145,,,,,,,,,,,,,
290413626080,50,63,48,53,56,58,58,61,57,40,47,53,45,41,54,50,51,42,34,37,30,48,51,58,52
274408162016,63,61,,,44,,57,,72,32,50,120,40,95,73,,117,51,,48,44,,46,,51
247732388576,65,69,,,,,,,,,,67,53,73,,,,70,65,58,62,,,,
242397233888,37,,,,,,,,,42,,57,17,,,,,,34,,,,,,
189750583049,34,25,,,,,,,,37,,33,30,,32,36,,,36,,,35,36,,
306989515488,31,12,,,,,45,54,47,43,51,41,34,26,43,29,29,32,37,36,30,35,21,26,28
218775166729,36,,,,,,,,,,,,,,36,,,,,,,,,,
232934884064,22,19,26,,,36,58,37,34,14,32,16,25,9,12,16,16,13,30,19,20,24,13,24,32
179080273673,47,63,66,38,46,55,50,43,51,30,38,46,46,43,46,50,53,48,49,39,37,35,51,63,54
261959467744,42,,,,,,,,38,33,57,59,52,26,19,23,51,32,35,27,45,36,34,36,98
55096647433,53,,,,,,,,,,,,,,,,,73,29,,,52,44,,
208104857353,37,37,,46,,,,51,32,31,49,37,29,29,30,43,37,45,39,29,30,31,45,37,43
256624313056,59,,53,,,,,,,60,,,61,65,62,60,61,60,52,56,59,56,56,62,63
202769702665,51,,,,,,,,,,,52,,53,,,,51,,51,,,46,,
148209943264,64,69,,82,,,77,,,,70,70,67,73,,71,63,52,39,43,74,56,57,68,72
290950496992,34,,,,,,,,,,,,,,,,,,,,,,,,34
59995594505,32,,,,,,,,29,39,30,,,32,33,26,34,33,24,,31,,,,29
245652266761,40,,,,,,,,,56,,33,10,,26,,,,,93,,21,,,
240317112073,36,,,,,,,38,17,69,30,32,34,,,,39,,33,46,22,25,,,
234981957385,67,79,63,44,,,,,,61,65,68,84,67,48,64,54,129,59,38,78,107,,,56
142874788576,55,48,52,,42,,,53,,35,51,51,55,64,62,41,48,37,70,28,58,96,66,51,60
202971029257,44,,,,,,,,,,,,,,,,,,,,,,44,,
181630410505,35,33,31,39,,,,,34,31,33,47,30,34,34,39,31,37,35,33,34,31,37,31,60
192099393289,53,50,51,49,56,,57,56,50,55,50,53,55,50,53,54,52,54,55,52,53,52,51,52,54
290883388128,50,64,,,,,,,,53,,,,,57,57,,,22,,35,,,,54
285548233440,66,71,72,68,62,76,69,70,63,54,68,61,64,64,65,64,71,69,63,64,67,68,63,71,63
240618848992,70,93,66,71,103,83,80,71,60,44,74,65,62,74,71,73,66,66,78,70,70,66,67,69,70
274877924064,31,16,,32,,,,32,29,36,37,33,32,30,20,27,29,37,32,34,25,27,26,40,27
269542769376,57,71,,,,,,46,,,40,72,,,,,,,,58,,,34,,
242866995936,40,29,39,,,,,,62,40,41,37,44,46,46,38,44,42,51,31,31,30,30,28,30
186764238601,35,,,,,,,,,,,33,31,,,,,28,,,,32,,34,47
132204479200,61,74,76,102,58,71,,76,72,76,71,65,57,62,64,66,50,54,59,45,56,56,60,45,68
147069345545,29,,,,,,,,36,,,,31,30,,,,,,16,,,,28,
