segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
277428060896,32,34,34,37,46,44,33,62,31,32,28,26,31,34,26,29,25,38,25,30,30,32,29,31,39
272092906208,62,,,,,,,,,,,,,,62,,,,,,,,,,
40131370761,50,52,,,,,,,,61,54,37,40,,31,,,,,59,,,49,,48
188844613385,37,66,19,32,43,,,,52,35,30,,,36,31,41,21,30,57,,,43,24,9,
134284853984,43,40,,,51,,,,46,,45,43,,,,,,28,50,,40,,,41,
46070505225,30,,,,,,,,,,,,,,30,,,,,,,,,,
128949699296,44,42,63,37,55,58,39,49,,44,42,32,37,54,33,47,61,39,31,46,36,53,29,25,64
143814565641,32,,,,,,,,,,,,,,,,33,,,,,,31,,
329772974816,28,29,24,,,,30,,,30,32,25,27,32,25,27,25,36,,26,32,23,,26,34
221090422537,59,53,61,,,,,,71,44,61,86,66,62,,60,58,52,52,57,55,56,55,61,56
98381864713,11,,,,,,,,,,,,,13,8,,,,,,,,,,
293970395872,53,51,53,54,69,60,55,58,50,57,57,56,55,54,54,52,48,60,48,57,62,52,53,46,53
69759934217,25,27,,,,,,,33,,42,30,26,11,38,25,28,19,20,20,23,,19,18,19
83919651552,31,40,38,44,,,,,46,48,42,39,10,8,,,5,,5,5,,,5,,
88013545225,46,52,,,,,,,,,,,,,,,43,,,38,,,,,48
34661998345,32,31,36,,,,,,,,,,15,,25,,,25,38,,32,,48,32,47
133144256265,26,,,,,,,,,,19,22,,26,,19,28,,,32,,,25,,
284742927072,36,53,34,,,,,35,,25,53,50,,23,19,,22,32,23,,42,,42,,
127809101577,34,44,40,33,31,,,54,37,36,28,34,33,36,25,27,27,37,32,19,33,43,35,40,33
211326082825,30,37,26,28,30,36,,40,61,28,49,28,26,29,35,26,30,27,22,21,25,29,26,24,38
141968818912,27,41,,,,,,39,,,,,,,18,,,31,19,25,22,38,20,11,21
184650309385,38,29,57,34,,,,,84,29,,30,,,,39,38,35,30,36,37,32,,35,
141969071881,12,,,,,,,,,,,,,,,,,12,,,,,,,
136633917193,43,50,32,,,,,,,44,80,32,,39,,,64,,30,,,23,35,41,29
109958143753,15,19,21,,15,,18,16,14,18,19,19,13,17,14,14,15,13,18,13,12,11,13,13,12
91603869449,77,,,,,,,,,,,,,77,,,,,,,,,,,
304573596384,63,66,64,64,65,58,69,74,78,67,61,64,63,61,60,65,74,59,61,62,63,55,61,57,65
19394731785,62,65,66,65,64,72,68,76,68,66,72,63,59,59,60,60,63,54,60,62,55,57,61,60,67
277897822944,46,30,,,,,,,44,,,35,,53,56,46,23,,36,62,46,82,43,,
267227513568,57,65,69,71,67,78,79,62,80,68,62,33,16,7,8,10,18,55,44,49,40,58,61,68,66
102273925856,55,61,61,,69,63,63,,63,63,63,60,62,49,,,46,46,,,,49,50,28,45
139183801056,67,,,,,,,,,68,,,,,,,,,,,,65,,,
117138792201,29,,,,,,,,,,,,,,,35,22,,,,,,,,
96938771168,25,31,43,38,20,36,32,12,17,8,,19,8,,,,5,,,,3,,6,,24
146163375881,34,34,,,,92,,31,37,,,34,16,23,,,26,31,,,18,,28,,37
125963354848,51,,,,,,,,,,61,,,,,,,,47,,,45,,,
175187959561,42,53,47,49,,,,77,57,44,54,33,13,39,32,24,18,8,14,29,64,56,65,36,
292426892000,52,,,,,,,,74,,,,23,74,,25,25,,27,,,,74,67,79
309002781408,23,,,,,,,,22,,24,,,,,22,,25,,,,,27,18,27
106266903264,53,61,68,67,64,71,63,64,65,56,51,48,45,25,27,34,50,54,48,50,54,53,59,56,61
101133328137,36,,,,,,,,,,,,57,30,33,,,,,35,28,,30,,
80933307104,64,139,61,,80,60,,66,70,56,49,53,67,50,57,50,55,64,50,47,39,75,56,43,65
35534413577,44,44,,,,,,,,,,,44,,29,,,57,77,41,,,,,
95798173449,27,,,,,,,,,,,,,,,,,,,27,,,,,
75598152416,72,,,,,,,,,105,81,77,66,65,60,71,54,70,53,64,69,84,82,109,
238471618313,21,19,,,,,,,,,57,30,25,15,14,21,,,22,21,,19,21,16,
227801308937,31,36,24,53,,42,,26,,,32,32,36,22,29,35,36,57,33,17,29,34,,34,38
222466154249,42,,35,,,,,,34,,,,38,49,36,33,79,30,,47,47,29,63,,
211795844873,84,,,,,,,51,,,,,,,,,,118,,,,,,,
206460690185,20,17,30,33,21,,23,32,25,29,19,26,15,17,16,16,18,24,19,12,,14,18,13,14
195790380809,50,35,,53,,,49,,,45,,53,,77,,60,40,63,68,38,36,,74,,
142438833929,29,29,,,,,,,,,,,,,,,,,,,,,,,
